order_id,retailer_id,product_id,quantity,price,order_ts
17459,315,657,1,33.49,2024-09-29T05:37:48.820455
17460,169,439,1,8.48,2024-12-09T20:11:44.820455
17461,297,430,1,8.11,2024-10-07T11:46:50.820455
17461,297,1769,1,36.55,2024-10-07T11:46:50.820455
17462,387,1049,2,107.9,2024-10-15T12:06:00.820455
17462,387,1129,1,31.46,2024-10-15T12:06:00.820455
17463,159,1682,1,32.48,2025-02-13T08:22:01.820455
17464,428,1589,1,17.08,2024-11-04T12:29:46.820455
17464,428,1074,1,11.87,2024-11-04T12:29:46.820455
17465,125,674,1,24.6,2025-01-24T03:47:08.820455
17465,125,1703,1,55.02,2025-01-24T03:47:08.820455
17465,125,1900,1,26.14,2025-01-24T03:47:08.820455
17466,345,1223,2,54.98,2024-10-29T16:23:38.820455
17466,345,1017,1,19.67,2024-10-29T16:23:38.820455
17467,308,1934,1,30.42,2024-11-21T23:27:15.820455
17468,384,162,1,62.16,2024-10-24T21:13:07.820455
17469,191,881,1,250.02,2025-02-23T05:13:47.820455
17469,191,627,2,15.0,2025-02-23T05:13:47.820455
17470,398,1076,1,22.31,2024-12-20T22:34:03.820455
17470,398,1642,2,102.49,2024-12-20T22:34:03.820455
17470,398,1433,1,65.92,2024-12-20T22:34:03.820455
17471,258,147,1,12.31,2025-04-09T18:38:08.820455
17472,175,1785,1,35.37,2025-01-30T01:46:43.820455
17472,175,1970,1,82.02,2025-01-30T01:46:43.820455
17473,463,1048,1,9.38,2024-11-07T18:58:54.820455
17474,349,1847,1,91.16,2024-10-03T08:12:30.820455
17474,349,910,1,186.91,2024-10-03T08:12:30.820455
17475,470,221,1,210.97,2024-11-15T07:46:56.820455
17476,281,677,1,13.62,2025-01-14T14:56:57.820455
17477,79,1757,1,29.67,2024-11-23T03:59:23.820455
17477,79,1158,1,200.73,2024-11-23T03:59:23.820455
17478,436,1596,1,14.76,2024-12-15T20:35:06.820455
17478,436,506,1,22.43,2024-12-15T20:35:06.820455
17479,376,335,1,72.25,2024-11-03T18:22:40.820455
17480,310,511,1,41.11,2025-01-02T09:27:41.820455
17480,310,652,2,81.55,2025-01-02T09:27:41.820455
17481,79,212,1,82.14,2025-02-15T15:44:39.820455
17482,467,1374,1,9.11,2024-11-15T22:10:34.820455
17483,398,1816,1,16.23,2025-01-03T22:53:58.820455
17484,55,796,1,76.9,2025-01-08T02:23:31.820455
17485,415,904,1,92.09,2024-10-01T20:21:43.820455
17485,415,382,1,20.5,2024-10-01T20:21:43.820455
17485,415,919,2,23.17,2024-10-01T20:21:43.820455
17486,36,251,1,12.08,2025-01-23T08:17:58.820455
17486,36,1764,1,9.19,2025-01-23T08:17:58.820455
17487,359,1946,1,24.64,2024-10-30T17:09:19.820455
17488,166,691,1,24.81,2024-10-27T06:45:01.820455
17489,451,1266,2,10.69,2025-01-22T12:52:40.820455
17490,323,1239,1,52.21,2024-11-03T19:41:49.820455
17491,427,910,1,186.91,2024-11-30T04:24:57.820455
17492,445,891,1,63.84,2024-11-21T01:46:26.820455
17493,460,1100,1,43.69,2024-11-23T16:58:56.820455
17493,460,1675,1,120.58,2024-11-23T16:58:56.820455
17494,464,512,1,31.81,2024-09-28T14:19:01.820455
17494,464,1601,1,28.61,2024-09-28T14:19:01.820455
17494,464,518,2,15.15,2024-09-28T14:19:01.820455
17495,420,1981,1,15.22,2025-05-14T17:04:49.820455
17496,362,448,1,15.61,2024-10-07T17:17:13.820455
17496,362,1094,1,34.52,2024-10-07T17:17:13.820455
17497,208,1585,1,46.67,2024-11-19T11:48:20.820455
17498,63,640,1,11.75,2024-11-06T06:10:50.820455
17499,203,649,1,27.53,2024-11-15T18:56:24.820455
17500,293,1268,1,16.07,2024-10-09T08:13:40.820455
17501,134,1757,1,29.67,2024-12-08T23:28:53.820455
17502,133,942,1,66.55,2024-10-05T14:00:10.820455
17503,423,1570,1,21.69,2025-01-05T18:01:00.820455
17504,371,1762,3,59.96,2024-12-06T06:38:55.820455
17505,129,673,2,25.17,2024-09-30T22:02:14.820455
17505,129,57,1,16.92,2024-09-30T22:02:14.820455
17506,120,1580,1,17.32,2024-10-13T13:51:45.820455
17506,120,214,1,55.76,2024-10-13T13:51:45.820455
17507,161,1929,1,79.9,2024-12-22T00:37:56.820455
17508,112,1132,1,46.41,2024-11-13T12:21:59.820455
17509,309,1544,1,22.97,2024-11-15T19:16:15.820455
17510,5,224,1,9.11,2025-01-11T03:34:11.820455
17511,307,1748,1,49.45,2024-11-25T01:00:30.820455
17512,267,957,1,43.56,2025-03-27T22:44:28.820455
17513,397,702,3,76.65,2024-12-18T09:05:04.820455
17514,24,1723,1,59.8,2024-10-16T10:08:06.820455
17515,301,739,1,125.51,2024-10-07T02:03:12.820455
17516,357,521,1,8.71,2024-10-22T21:34:57.820455
17516,357,830,1,26.43,2024-10-22T21:34:57.820455
17517,186,180,1,291.82,2024-10-08T07:32:18.820455
17517,186,1744,1,83.89,2024-10-08T07:32:18.820455
17518,276,859,1,21.29,2024-10-28T03:22:13.820455
17518,276,1697,1,14.88,2024-10-28T03:22:13.820455
17519,70,1509,1,35.54,2024-11-03T09:22:16.820455
17519,70,580,1,82.68,2024-11-03T09:22:16.820455
17520,143,302,1,21.15,2025-04-22T11:36:57.820455
17521,288,1953,1,16.05,2024-10-27T08:42:10.820455
17521,288,641,1,25.31,2024-10-27T08:42:10.820455
17522,310,1928,1,26.34,2025-01-25T16:50:56.820455
17523,360,1473,1,29.75,2024-10-18T14:21:53.820455
17523,360,594,1,43.25,2024-10-18T14:21:53.820455
17524,236,1684,1,42.93,2024-10-04T04:02:56.820455
17525,326,1212,1,19.02,2024-11-04T17:17:54.820455
17526,169,552,1,29.24,2025-01-04T10:08:37.820455
17526,169,92,1,71.87,2025-01-04T10:08:37.820455
17527,485,1433,1,65.92,2024-11-24T13:49:51.820455
17527,485,1070,1,43.69,2024-11-24T13:49:51.820455
17527,485,870,2,165.37,2024-11-24T13:49:51.820455
17528,215,384,1,21.75,2024-11-23T01:01:38.820455
17528,215,681,1,58.99,2024-11-23T01:01:38.820455
17529,261,935,1,47.09,2024-12-29T12:47:26.820455
17530,35,1008,1,55.04,2024-11-25T17:57:15.820455
17531,111,885,1,57.14,2024-10-06T09:04:56.820455
17531,111,27,1,13.19,2024-10-06T09:04:56.820455
17531,111,1415,1,19.79,2024-10-06T09:04:56.820455
17532,241,967,1,19.28,2024-10-30T17:26:29.820455
17533,479,941,1,11.89,2024-10-12T02:03:31.820455
17533,479,78,1,26.07,2024-10-12T02:03:31.820455
17534,232,1030,1,14.61,2024-09-28T11:29:41.820455
17535,245,1357,1,21.39,2025-04-11T15:24:05.820455
17536,62,945,1,145.08,2025-03-13T03:52:49.820455
17537,337,77,1,35.5,2025-01-22T18:41:18.820455
17538,362,959,1,52.24,2024-10-01T21:08:29.820455
17538,362,1608,2,121.48,2024-10-01T21:08:29.820455
17539,500,818,1,67.47,2025-09-07T10:51:17.820455
17540,362,250,1,45.79,2025-03-09T17:00:35.820455
17541,157,1752,1,56.96,2024-09-27T15:16:29.820455
17542,334,1250,1,9.54,2024-10-02T16:41:47.820455
17543,331,1486,1,69.83,2024-10-04T16:39:47.820455
17544,377,1442,3,84.67,2024-10-07T20:17:27.820455
17544,377,495,1,112.0,2024-10-07T20:17:27.820455
17545,49,157,1,147.32,2024-11-15T08:54:04.820455
17546,269,399,1,30.22,2024-10-26T18:48:14.820455
17546,269,1215,1,26.15,2024-10-26T18:48:14.820455
17547,416,1811,1,22.5,2024-11-25T12:40:47.820455
17547,416,157,1,147.32,2024-11-25T12:40:47.820455
17547,416,394,1,143.33,2024-11-25T12:40:47.820455
17548,211,999,1,20.97,2024-11-24T19:23:24.820455
17548,211,245,3,12.68,2024-11-24T19:23:24.820455
17548,211,858,1,48.29,2024-11-24T19:23:24.820455
17549,95,727,1,33.61,2024-11-24T18:59:30.820455
17550,223,110,1,31.2,2024-12-05T21:49:51.820455
17551,158,21,1,106.97,2024-12-23T10:58:18.820455
17551,158,835,1,32.21,2024-12-23T10:58:18.820455
17552,49,977,1,23.06,2024-10-03T06:15:48.820455
17553,52,1610,1,27.06,2024-10-20T10:04:10.820455
17554,405,1250,1,9.54,2024-11-17T21:44:01.820455
17555,149,1542,1,136.7,2024-11-21T20:13:15.820455
17556,87,73,1,32.18,2025-04-11T21:14:35.820455
17556,87,686,1,58.58,2025-04-11T21:14:35.820455
17557,390,40,1,38.76,2024-10-03T06:34:18.820455
17558,447,1654,1,24.96,2024-10-10T20:18:16.820455
17559,80,408,1,29.55,2024-11-12T11:34:08.820455
17560,81,265,1,27.06,2024-11-23T20:37:25.820455
17561,126,28,1,44.73,2024-09-30T23:50:24.820455
17562,4,1010,1,21.58,2024-09-28T08:19:33.820455
17563,158,1874,1,61.79,2024-11-29T02:26:18.820455
17564,211,1681,1,45.74,2025-01-14T23:13:40.820455
17565,360,1395,1,24.72,2025-02-03T13:45:18.820455
17566,61,419,1,85.07,2025-02-17T05:11:18.820455
17567,219,903,1,33.89,2024-12-08T10:22:51.820455
17568,34,1121,1,80.19,2024-11-25T22:41:36.820455
17569,214,1392,1,19.26,2024-12-12T20:25:18.820455
17570,5,485,1,18.08,2024-10-02T08:45:15.820455
17570,5,1968,1,29.34,2024-10-02T08:45:15.820455
17571,411,1470,1,47.26,2024-10-15T07:25:00.820455
17572,146,1837,1,13.26,2024-10-04T14:11:55.820455
17573,159,811,1,28.52,2024-10-30T04:28:08.820455
17574,180,188,1,31.24,2024-11-23T17:27:07.820455
17575,318,1266,1,10.69,2024-09-30T06:04:36.820455
17576,318,1623,1,69.09,2024-11-15T12:48:42.820455
17577,460,1091,1,31.27,2025-01-13T17:27:23.820455
17578,240,132,1,34.98,2024-12-11T11:51:51.820455
17578,240,801,1,70.15,2024-12-11T11:51:51.820455
17579,164,1636,1,23.98,2024-11-18T21:46:18.820455
17580,426,1283,1,58.35,2024-10-09T09:36:48.820455
17581,69,832,1,15.88,2024-09-30T21:22:21.820455
17581,69,659,1,38.8,2024-09-30T21:22:21.820455
17582,430,1704,2,80.46,2024-11-13T22:16:19.820455
17583,48,89,1,21.68,2024-10-27T09:30:34.820455
17583,48,689,1,58.48,2024-10-27T09:30:34.820455
17583,48,510,1,17.03,2024-10-27T09:30:34.820455
17584,320,1062,1,5.0,2025-03-26T12:28:43.820455
17585,261,247,1,22.65,2024-10-13T16:58:01.820455
17585,261,243,1,49.6,2024-10-13T16:58:01.820455
17586,198,1577,1,9.1,2024-10-19T13:13:02.820455
17587,342,536,1,34.4,2025-07-07T13:01:02.820455
17587,342,1186,1,70.29,2025-07-07T13:01:02.820455
17587,342,701,1,21.8,2025-07-07T13:01:02.820455
17588,14,1330,1,53.51,2024-09-28T09:51:28.820455
17589,103,423,1,27.14,2025-01-20T22:02:10.820455
17590,197,878,1,39.61,2024-10-17T22:04:49.820455
17591,316,120,1,60.43,2024-10-13T20:10:27.820455
17591,316,546,1,17.5,2024-10-13T20:10:27.820455
17592,93,1499,1,75.13,2025-01-16T07:29:16.820455
17593,304,281,2,36.26,2025-01-09T16:50:02.820455
17593,304,558,1,23.43,2025-01-09T16:50:02.820455
17594,19,1294,1,64.77,2024-12-03T09:32:11.820455
17595,490,143,1,9.15,2025-03-28T16:48:01.820455
17596,124,92,1,71.87,2024-10-19T03:56:00.820455
17597,196,1571,1,62.52,2025-01-02T00:20:26.820455
17598,222,849,1,19.88,2024-11-14T07:40:35.820455
17598,222,1503,1,17.21,2024-11-14T07:40:35.820455
17599,340,1874,1,61.79,2024-10-01T01:51:48.820455
17599,340,719,1,24.76,2024-10-01T01:51:48.820455
17600,308,1698,1,19.26,2024-10-19T16:45:19.820455
17601,397,1863,1,62.48,2024-12-08T16:33:33.820455
17601,397,43,1,30.19,2024-12-08T16:33:33.820455
17601,397,1706,1,27.3,2024-12-08T16:33:33.820455
17602,292,954,1,105.11,2024-10-25T23:04:47.820455
17603,120,7,1,117.14,2024-10-17T18:53:00.820455
17604,276,1840,1,28.04,2024-10-01T00:25:04.820455
17605,48,844,1,44.97,2024-11-25T07:09:07.820455
17606,129,471,1,26.57,2024-10-22T13:49:41.820455
17606,129,302,1,21.15,2024-10-22T13:49:41.820455
17607,428,891,1,63.84,2025-01-02T12:49:44.820455
17608,321,1484,1,24.05,2024-09-27T06:10:19.820455
17608,321,915,1,30.68,2024-09-27T06:10:19.820455
17609,401,1218,1,41.4,2024-12-06T17:25:58.820455
17610,312,367,1,39.62,2025-03-16T11:02:17.820455
17610,312,160,1,55.99,2025-03-16T11:02:17.820455
17611,428,605,1,46.1,2024-10-18T09:03:39.820455
17612,407,792,1,39.1,2024-11-12T18:50:20.820455
17613,402,1098,1,6.7,2024-10-25T21:34:17.820455
17614,65,1669,1,64.88,2025-05-20T20:39:27.820455
17614,65,994,1,19.19,2025-05-20T20:39:27.820455
17615,335,1789,1,42.75,2024-10-04T09:25:05.820455
17616,440,915,1,30.68,2024-11-12T15:51:52.820455
17617,151,348,1,10.74,2025-01-11T10:31:37.820455
17618,194,91,1,35.79,2024-10-20T01:54:27.820455
17618,194,1938,1,48.14,2024-10-20T01:54:27.820455
17619,345,1701,1,43.84,2025-01-19T16:54:57.820455
17620,263,1023,1,32.48,2024-12-22T17:17:07.820455
17621,139,29,1,20.48,2024-11-24T01:22:43.820455
17621,139,78,1,26.07,2024-11-24T01:22:43.820455
17622,98,401,1,9.25,2024-09-29T17:47:09.820455
17623,413,574,1,27.79,2024-11-04T21:21:58.820455
17623,413,1568,1,50.04,2024-11-04T21:21:58.820455
17624,346,1103,1,176.04,2024-10-28T05:17:04.820455
17624,346,552,1,29.24,2024-10-28T05:17:04.820455
17625,276,1596,1,14.76,2024-11-27T08:27:23.820455
17626,118,889,1,53.12,2024-10-17T19:07:01.820455
17627,132,1294,1,64.77,2024-12-20T18:02:42.820455
17628,242,815,1,75.6,2024-12-06T23:57:07.820455
17628,242,1219,1,16.97,2024-12-06T23:57:07.820455
17629,53,162,1,62.16,2024-10-30T05:37:39.820455
17630,196,1639,1,172.43,2024-10-25T02:19:39.820455
17631,463,1007,1,67.77,2024-10-22T08:44:23.820455
17632,131,1270,1,89.02,2024-12-09T11:48:15.820455
17633,260,994,1,19.19,2024-11-28T02:16:20.820455
17633,260,1473,3,29.75,2024-11-28T02:16:20.820455
17634,398,1119,1,38.9,2024-10-14T23:37:33.820455
17635,416,242,1,30.21,2025-03-10T20:55:53.820455
17636,90,1665,1,93.47,2024-11-13T20:47:49.820455
17637,128,448,1,15.61,2024-10-05T06:54:34.820455
17637,128,357,1,32.63,2024-10-05T06:54:34.820455
17637,128,401,1,9.25,2024-10-05T06:54:34.820455
17638,91,1530,1,13.52,2024-11-24T00:25:03.820455
17638,91,1696,1,156.2,2024-11-24T00:25:03.820455
17638,91,233,1,34.35,2024-11-24T00:25:03.820455
17639,484,186,1,58.63,2024-12-18T09:01:42.820455
17640,484,1654,1,24.96,2024-11-02T15:18:33.820455
17640,484,478,1,42.48,2024-11-02T15:18:33.820455
17640,484,1801,1,151.56,2024-11-02T15:18:33.820455
17641,284,536,2,34.4,2024-12-13T22:27:12.820455
17641,284,1219,1,16.97,2024-12-13T22:27:12.820455
17642,176,1350,2,27.67,2024-11-04T11:12:18.820455
17643,231,1847,1,91.16,2024-10-23T20:14:25.820455
17643,231,100,1,27.45,2024-10-23T20:14:25.820455
17644,105,992,1,6.47,2024-11-18T22:49:36.820455
17645,421,1308,1,32.87,2024-09-30T11:14:14.820455
17646,296,1411,2,95.83,2025-07-09T23:05:42.820455
17646,296,846,1,49.11,2025-07-09T23:05:42.820455
17647,84,1534,1,29.43,2024-10-09T06:48:56.820455
17648,325,723,1,11.26,2024-10-15T05:29:27.820455
17648,325,335,1,72.25,2024-10-15T05:29:27.820455
17649,414,849,1,19.88,2025-01-17T09:04:25.820455
17650,192,1868,1,81.56,2024-10-18T08:36:42.820455
17651,140,1148,1,10.46,2025-03-17T03:54:31.820455
17652,432,898,1,37.24,2024-10-20T09:26:28.820455
17653,444,1209,1,10.78,2024-10-11T10:44:51.820455
17654,128,584,1,203.68,2024-09-29T07:10:30.820455
17654,128,1464,1,16.77,2024-09-29T07:10:30.820455
17655,219,454,1,49.56,2024-12-29T08:28:34.820455
17655,219,857,1,17.02,2024-12-29T08:28:34.820455
17656,448,63,1,13.67,2024-09-30T01:48:34.820455
17657,146,19,1,16.02,2024-10-26T22:20:37.820455
17657,146,1928,1,26.34,2024-10-26T22:20:37.820455
17658,108,116,1,42.15,2024-12-02T22:11:48.820455
17659,308,905,1,38.59,2024-10-29T13:56:48.820455
17660,430,405,1,23.1,2024-11-07T03:34:15.820455
17661,208,1683,1,16.07,2024-10-19T22:23:38.820455
17662,23,595,3,75.95,2024-12-12T19:51:46.820455
17663,235,1328,2,29.51,2024-10-13T14:59:00.820455
17664,411,1191,1,36.03,2024-10-25T06:27:06.820455
17665,268,890,1,80.4,2024-10-28T17:46:48.820455
17666,3,674,1,24.6,2024-12-29T11:49:01.820455
17666,3,497,1,14.44,2024-12-29T11:49:01.820455
17667,391,1162,1,207.01,2025-01-23T07:59:52.820455
17667,391,183,1,14.06,2025-01-23T07:59:52.820455
17668,409,1027,1,34.14,2024-10-01T07:52:51.820455
17669,175,609,1,7.98,2025-02-27T20:25:18.820455
17670,70,1331,1,112.69,2024-11-17T06:29:21.820455
17671,261,477,1,52.52,2024-12-27T03:01:29.820455
17671,261,1236,1,122.89,2024-12-27T03:01:29.820455
17672,109,917,1,53.86,2024-09-27T20:27:03.820455
17673,146,45,1,10.15,2024-10-10T08:40:31.820455
17673,146,1655,1,43.41,2024-10-10T08:40:31.820455
17674,331,858,1,48.29,2024-10-06T01:04:55.820455
17675,342,1647,1,28.51,2024-10-04T00:11:01.820455
17675,342,563,1,66.48,2024-10-04T00:11:01.820455
17675,342,1290,1,5.92,2024-10-04T00:11:01.820455
17676,265,75,1,5.0,2024-10-24T02:14:06.820455
17676,265,1070,1,43.69,2024-10-24T02:14:06.820455
17676,265,1547,1,14.9,2024-10-24T02:14:06.820455
17677,221,143,1,9.15,2025-01-02T02:49:47.820455
17678,302,987,1,110.25,2024-10-02T06:04:02.820455
17679,313,1169,3,53.29,2024-10-03T07:32:30.820455
17680,133,1497,1,172.29,2024-10-09T03:05:06.820455
17680,133,1121,1,80.19,2024-10-09T03:05:06.820455
17681,9,1963,1,50.24,2024-10-06T01:19:22.820455
17682,359,145,1,40.77,2024-10-22T14:19:27.820455
17683,235,1238,2,21.27,2024-11-10T09:50:19.820455
17683,235,1591,1,14.05,2024-11-10T09:50:19.820455
17684,12,644,1,9.95,2024-11-01T02:13:13.820455
17685,300,203,1,78.76,2024-10-19T12:19:17.820455
17686,44,1034,2,55.58,2025-04-15T19:56:40.820455
17687,319,353,1,65.77,2024-10-11T02:28:41.820455
17688,465,869,1,56.08,2024-10-07T13:26:01.820455
17689,42,239,1,19.5,2024-10-17T11:24:18.820455
17690,494,240,1,65.49,2024-09-28T18:16:15.820455
17690,494,1182,1,100.85,2024-09-28T18:16:15.820455
17691,409,1767,1,188.06,2024-10-17T05:30:38.820455
17692,134,1246,1,12.44,2024-10-04T02:45:33.820455
17693,53,720,2,31.64,2024-10-15T22:42:23.820455
17694,201,1787,1,25.86,2024-10-12T03:56:20.820455
17695,425,404,1,34.38,2024-10-01T23:29:57.820455
17696,215,1464,2,16.77,2024-10-02T02:10:49.820455
17697,373,1536,1,9.25,2025-01-09T22:18:31.820455
17697,373,623,1,149.25,2025-01-09T22:18:31.820455
17698,1,1475,1,17.67,2024-10-11T10:12:29.820455
17699,174,1014,1,19.08,2024-12-02T13:14:05.820455
17700,278,1591,3,14.05,2024-10-01T04:50:24.820455
17701,217,1029,1,54.1,2025-02-10T11:10:30.820455
17702,352,237,1,6.55,2024-10-02T13:56:21.820455
17703,197,521,1,8.71,2024-10-23T04:20:17.820455
17704,340,1996,2,77.95,2024-11-18T21:05:51.820455
17705,134,27,1,13.19,2024-11-09T06:56:39.820455
17706,455,1086,1,46.71,2025-02-01T17:01:33.820455
17707,105,900,1,17.23,2024-10-27T20:47:24.820455
17707,105,886,1,145.09,2024-10-27T20:47:24.820455
17708,356,1965,1,51.65,2024-12-09T18:00:04.820455
17708,356,1790,1,96.77,2024-12-09T18:00:04.820455
17709,497,841,1,31.83,2024-11-20T23:50:35.820455
17710,313,335,1,72.25,2024-09-29T09:44:10.820455
17710,313,675,1,10.74,2024-09-29T09:44:10.820455
17711,223,963,1,38.75,2024-10-07T07:23:58.820455
17712,265,119,1,82.62,2024-12-19T22:22:36.820455
17713,10,1364,1,15.2,2024-12-22T20:34:38.820455
17713,10,719,1,24.76,2024-12-22T20:34:38.820455
17714,166,43,2,30.19,2025-03-04T11:03:09.820455
17715,331,602,1,15.84,2024-10-23T22:38:54.820455
17716,401,1589,1,17.08,2025-02-12T01:20:12.820455
17717,210,919,2,23.17,2024-11-24T07:26:26.820455
17718,405,865,1,20.28,2024-10-05T18:47:47.820455
17719,249,1857,1,100.88,2024-11-04T22:56:27.820455
17720,160,1249,1,39.93,2024-09-30T12:06:20.820455
17720,160,422,1,134.86,2024-09-30T12:06:20.820455
17721,70,1237,1,126.74,2025-01-15T20:04:10.820455
17722,462,1634,1,75.49,2024-11-02T16:55:32.820455
17722,462,1745,1,15.77,2024-11-02T16:55:32.820455
17722,462,1841,1,29.88,2024-11-02T16:55:32.820455
17723,408,1420,1,49.71,2024-10-23T06:52:19.820455
17724,223,1366,1,29.17,2024-11-18T13:04:19.820455
17725,242,383,1,6.05,2024-12-12T06:00:02.820455
17725,242,1621,1,36.26,2024-12-12T06:00:02.820455
17726,301,254,1,75.64,2025-06-09T16:33:25.820455
17726,301,967,1,19.28,2025-06-09T16:33:25.820455
17727,461,962,1,95.9,2024-12-15T22:30:11.820455
17727,461,1192,2,11.39,2024-12-15T22:30:11.820455
17728,411,805,3,23.39,2024-09-30T02:40:28.820455
17728,411,1150,1,16.82,2024-09-30T02:40:28.820455
17729,64,494,1,16.63,2024-10-09T21:23:37.820455
17730,491,1158,1,200.73,2024-10-07T11:39:32.820455
17731,433,1977,1,81.39,2025-01-06T15:10:55.820455
17731,433,1212,1,19.02,2025-01-06T15:10:55.820455
17731,433,1510,1,107.99,2025-01-06T15:10:55.820455
17732,170,733,1,45.91,2025-03-02T12:28:29.820455
17733,442,1098,1,6.7,2024-11-14T19:12:40.820455
17734,276,789,1,31.31,2024-09-28T22:14:00.820455
17734,276,1944,1,25.16,2024-09-28T22:14:00.820455
17734,276,226,1,79.14,2024-09-28T22:14:00.820455
17735,447,1587,1,38.14,2024-12-17T04:18:20.820455
17736,220,41,1,59.79,2024-11-27T16:43:29.820455
17737,387,1745,1,15.77,2024-10-29T00:09:03.820455
17737,387,351,1,42.47,2024-10-29T00:09:03.820455
17738,448,1276,1,37.09,2024-11-06T21:24:02.820455
17739,264,1792,1,36.31,2024-10-06T13:02:40.820455
17740,323,1176,1,26.46,2024-10-17T01:25:15.820455
17741,390,1569,1,9.49,2024-11-04T19:31:34.820455
17742,265,751,1,15.82,2025-01-06T09:59:49.820455
17743,148,1087,1,75.51,2024-10-13T07:18:29.820455
17744,126,361,1,50.17,2024-12-03T01:16:22.820455
17744,126,944,1,30.59,2024-12-03T01:16:22.820455
17745,441,23,1,34.95,2024-12-12T06:48:35.820455
17746,445,246,1,25.34,2024-10-23T12:19:54.820455
17747,344,544,1,104.93,2024-10-30T00:28:39.820455
17748,101,732,1,15.14,2025-02-01T22:12:35.820455
17749,263,1945,1,54.45,2024-12-10T23:13:08.820455
17749,263,591,2,35.07,2024-12-10T23:13:08.820455
17750,114,816,1,10.09,2025-01-01T11:08:12.820455
17751,369,601,1,60.68,2024-11-22T13:31:35.820455
17752,12,292,1,22.32,2024-10-08T13:20:24.820455
17753,436,1435,1,28.97,2025-02-19T15:35:29.820455
17754,225,1512,2,28.36,2024-11-01T06:26:43.820455
17754,225,1952,1,90.88,2024-11-01T06:26:43.820455
17755,296,155,1,41.87,2024-10-05T00:11:11.820455
17756,308,167,3,63.92,2024-11-19T22:35:16.820455
17757,44,696,1,25.85,2024-10-26T08:40:14.820455
17758,333,717,1,36.28,2024-10-12T18:02:03.820455
17759,1,773,1,54.92,2025-09-11T21:08:57.820455
17760,330,1287,1,7.62,2024-09-30T04:47:11.820455
17761,441,1188,1,27.67,2024-12-09T23:52:37.820455
17762,76,1961,1,31.69,2024-12-21T04:16:38.820455
17763,236,1302,1,73.23,2024-10-18T23:12:00.820455
17763,236,902,1,24.18,2024-10-18T23:12:00.820455
17764,269,748,1,18.1,2025-03-19T00:08:18.820455
17765,389,1851,1,19.75,2025-07-09T03:44:08.820455
17766,25,746,1,18.53,2024-09-28T18:19:11.820455
17767,199,1057,1,32.45,2024-10-30T22:22:21.820455
17768,213,492,1,108.2,2024-11-07T15:47:14.820455
17769,27,1133,1,120.42,2024-10-24T17:31:16.820455
17770,383,1402,1,50.87,2024-10-05T01:49:41.820455
17770,383,898,1,37.24,2024-10-05T01:49:41.820455
17771,111,1017,1,19.67,2024-10-13T19:41:05.820455
17772,156,1081,1,25.06,2025-01-04T20:41:14.820455
17773,109,821,1,21.89,2024-12-26T09:20:35.820455
17774,305,593,1,48.58,2024-09-27T19:50:47.820455
17775,207,106,1,45.75,2024-12-21T04:58:01.820455
17776,400,1614,1,31.12,2024-11-12T08:12:37.820455
17777,194,1045,1,28.84,2024-11-10T19:21:09.820455
17778,120,257,1,91.24,2024-11-26T14:16:05.820455
17779,276,1968,1,29.34,2024-10-10T13:03:58.820455
17779,276,247,2,22.65,2024-10-10T13:03:58.820455
17780,346,788,1,47.82,2024-10-06T15:55:40.820455
17781,101,1489,1,9.77,2024-10-14T18:32:32.820455
17781,101,287,1,29.33,2024-10-14T18:32:32.820455
17781,101,1766,1,16.87,2024-10-14T18:32:32.820455
17782,190,1532,1,8.05,2025-02-16T02:27:27.820455
17783,348,557,1,22.42,2024-10-21T01:47:59.820455
17784,46,1710,1,15.19,2024-11-01T03:48:21.820455
17785,366,992,2,6.47,2025-02-09T12:11:16.820455
17786,230,936,1,22.16,2024-12-29T18:27:03.820455
17787,430,683,1,21.77,2025-01-13T14:57:46.820455
17788,454,884,1,76.35,2024-11-04T02:42:12.820455
17789,155,494,1,16.63,2025-03-13T20:38:21.820455
17790,444,1253,1,6.72,2025-01-23T23:27:24.820455
17790,444,468,1,60.7,2025-01-23T23:27:24.820455
17791,237,1007,1,67.77,2024-10-27T03:15:05.820455
17791,237,1100,1,43.69,2024-10-27T03:15:05.820455
17792,454,755,1,15.49,2025-04-02T02:01:48.820455
17793,89,80,1,6.75,2025-03-27T01:30:04.820455
17794,456,192,1,65.7,2024-10-14T15:23:42.820455
17795,199,293,1,20.67,2024-11-14T19:22:02.820455
17795,199,1930,1,158.65,2024-11-14T19:22:02.820455
17795,199,1021,1,50.31,2024-11-14T19:22:02.820455
17796,483,868,1,43.27,2024-11-15T00:44:03.820455
17797,228,234,1,19.66,2024-09-28T06:02:29.820455
17798,161,1352,2,7.83,2024-11-15T11:56:41.820455
17799,261,387,1,43.53,2024-11-18T08:48:40.820455
17799,261,326,1,12.54,2024-11-18T08:48:40.820455
17800,462,57,3,16.92,2024-10-11T06:37:38.820455
17800,462,662,1,21.38,2024-10-11T06:37:38.820455
17801,469,1929,1,79.9,2024-10-26T08:29:27.820455
17801,469,791,1,46.7,2024-10-26T08:29:27.820455
17802,251,831,1,11.3,2024-10-09T04:30:07.820455
17803,136,90,2,49.93,2024-10-03T04:29:53.820455
17804,495,1626,1,78.57,2024-09-27T00:04:33.820455
17805,314,1049,1,107.9,2024-12-26T20:22:21.820455
17806,351,1659,1,14.8,2024-09-27T20:53:27.820455
17806,351,383,1,6.05,2024-09-27T20:53:27.820455
